Upload Date,Title,View Count,,Download link
20150628,普賢佛院被迫遷 動物孤雛感激有心人收留,2101,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DLYBR2GKU9YU,https://www.youtube.com/watch?v=LYBR2GKU9YU
20150628,淺水灣畔日式濱燒 和歌山備長炭烤海鮮,8186,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DMhYkpWTv5Iw,https://www.youtube.com/watch?v=MhYkpWTv5Iw
20150628,炎夏都可以去露營 西貢大浪灣輕裝玩水,20787,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DRIrRvcUegOY,https://www.youtube.com/watch?v=RIrRvcUegOY
20150628,布宜諾斯艾利斯學正宗探戈 切忌亂眨眼點頭,2050,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DXBhYo3Z2vhc,https://www.youtube.com/watch?v=XBhYo3Z2vhc
20150628,暑假旅行影靚相 輕便DC大比拼,1228,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DhfMwyUD_ERg,https://www.youtube.com/watch?v=hfMwyUD_ERg
20150628,Q7減磅大霸王 十年一變全能SUV,14333,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3Dio-0VvuH2y0,https://www.youtube.com/watch?v=io-0VvuH2y0
20150628,企街3年義辦領養 貼錢助千隻狗找到家,584,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DmQHntWLswQE,https://www.youtube.com/watch?v=mQHntWLswQE
20150628,荔園隔離仲有好嘢玩 海濱運動基地搶先試,182,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3Don-9wiL-xlA,https://www.youtube.com/watch?v=on-9wiL-xlA
20150628,80後女廚神得獎菜 中西合璧大蝦他他,5867,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DpHqtgeu64hw,https://www.youtube.com/watch?v=pHqtgeu64hw
20150628,吟詩打功夫 學做頂天立地好孩子,5992,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DrmBhkqVMJfo,https://www.youtube.com/watch?v=rmBhkqVMJfo
20150628,從張愛玲到海明威 訪尋淺水灣的文學足迹,2969,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DzAbYJs6URS8,https://www.youtube.com/watch?v=zAbYJs6URS8
20150629,3D Print新進化 木料橡膠打印乒乓球,3738,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D-c_tzdjqIC4,https://www.youtube.com/watch?v=-c_tzdjqIC4
20150629,大少二少邊個叻啲？心理學家話你知,3156,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DexjKgQCefdo,https://www.youtube.com/watch?v=exjKgQCefdo
20150629,MINI新一代JCW 辣到出汁,10122,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DjIMV_zS8vE4,https://www.youtube.com/watch?v=jIMV_zS8vE4
20150629,曬後護理 100%蘆薈好用啲？,6480,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DwvvQ9cW9PBU,https://www.youtube.com/watch?v=wvvQ9cW9PBU
20150630,與林書豪踢毽 有機贏佢麼?,1250,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D60uYrvEoeMw,https://www.youtube.com/watch?v=60uYrvEoeMw
20150701,親手造牛仔褲 擦貓鬚洗水樣樣試,21304,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DrgeS5VpTr2w,https://www.youtube.com/watch?v=rgeS5VpTr2w
20150702,時裝Blogger親身示範 外遊襯衫貼士,1147,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D2JYF3rHnkkI,https://www.youtube.com/watch?v=2JYF3rHnkkI
20150702,全港首個越野車場 王敏德闖紅區勁high,16268,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D493wrDkl_DA,https://www.youtube.com/watch?v=493wrDkl_DA
20150702,【今夕．戀殖】英式早餐到Mini Cooper 70後正宗戀英生活,1390,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D9kaycsD8XVc,https://www.youtube.com/watch?v=9kaycsD8XVc
20150702,【今夕．戀殖】前港英高官王永平：起碼以前做人有專嚴,13372,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DB6_QGh8GTXI,https://www.youtube.com/watch?v=B6_QGh8GTXI
20150702,伯伯遺體贈醫科生：你可以在我身上劃錯無數刀,3175,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DGaaEgnC8X7M,https://www.youtube.com/watch?v=GaaEgnC8X7M
20150702,【今夕．戀殖】邱吉爾飲食習慣 盡顯政治巨人風範,3639,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DImec8YwI7tY,https://www.youtube.com/watch?v=Imec8YwI7tY
20150702,【今夕．戀殖】儲英軍徽章懷緬港英 豪花幾十萬元,3610,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DJ43UFIVMDXQ,https://www.youtube.com/watch?v=J43UFIVMDXQ
20150702,日本小豆島失傳絕技 筷子手延素麵,2197,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DQv879KUnXfg,https://www.youtube.com/watch?v=Qv879KUnXfg
20150702,孔子都撐同性戀？ 從中國文化窺看彩虹風景,17372,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3Dg2QvQ77LHh8,https://www.youtube.com/watch?v=g2QvQ77LHh8
20150702,反式脂肪無處不在 營養師教你揀健康食物,10959,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3Dh9wLuGotP9U,https://www.youtube.com/watch?v=h9wLuGotP9U
20150702,【今夕．戀殖】飛機頭、紋身、古董電單車 小店力推英式飛仔文化,7325,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DrwJwf1Qzad8,https://www.youtube.com/watch?v=rwJwf1Qzad8
20150702,撞唔爛的航拍機 新手恩物,23484,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3Dspa0A3M8mbE,https://www.youtube.com/watch?v=spa0A3M8mbE
20150702,香料狂迷的家常菜 白飯魚配特製蛋黃醬,2960,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DwjPbKPboEyw,https://www.youtube.com/watch?v=wjPbKPboEyw
20150702,炎夏浪游水上飄 全靠一支槳,286,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DyaLDGE0wOEg,https://www.youtube.com/watch?v=yaLDGE0wOEg
20150703,半世紀匠人訂製 男人第一套西裝,10264,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D0to0xnFJe8Q,https://www.youtube.com/watch?v=0to0xnFJe8Q
20150703,17歲中五生地攤漂書 自由定價益街坊,2122,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DQt8IPUUcTB0,https://www.youtube.com/watch?v=Qt8IPUUcTB0
20150703,Lady M千層蛋糕全城熱捧 原來15年前已Hit過？,94985,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DemVn8m7Pcks,https://www.youtube.com/watch?v=emVn8m7Pcks
20150705,牛池灣原名牛屎灣 尋半世紀隱世茶記,53116,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D0KBIZw2ylKA,https://www.youtube.com/watch?v=0KBIZw2ylKA
20150705,台灣羊加大力度 350i快夾穩,33122,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D7ZxY0cwSHss,https://www.youtube.com/watch?v=7ZxY0cwSHss
20150705,5大攝影技巧 拍出不一樣的茘園,891,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D8J72lIyj1pA,https://www.youtube.com/watch?v=8J72lIyj1pA
20150705,盛夏必食時令菜 茄子一口薄餅,4442,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DCvomTmZ0omQ,https://www.youtube.com/watch?v=CvomTmZ0omQ
20150705,字戀狂看路牌字體演變 九七後為求方便眼都冤,1748,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DO471dK7f66w,https://www.youtube.com/watch?v=O471dK7f66w
20150705,【遊日攻略】日本餐廳拒絕中國客 不懂餐桌禮儀惹的禍,97696,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DOEv_a7EOx3s,https://www.youtube.com/watch?v=OEv_a7EOx3s
20150705,夾Band小義工 藉着音樂與長者溝通,278,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DZX1wIum6jNk,https://www.youtube.com/watch?v=ZX1wIum6jNk
20150705,峽谷挑戰瀑降 勇敢瀡石澗,4941,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3De44d77GwspU,https://www.youtube.com/watch?v=e44d77GwspU
20150705,送牠一對天使翼 全盲雪橇重新上路,2163,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DebgOE01WZng,https://www.youtube.com/watch?v=ebgOE01WZng
20150705,兩代製皮達人 打造皮革文化地標,3963,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3Dgki5mp5MrtI,https://www.youtube.com/watch?v=gki5mp5MrtI
20150705,意式小鋼炮 Alfa Romeo 4C,25022,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DjPLwVworEEk,https://www.youtube.com/watch?v=jPLwVworEEk
20150705,音樂人評Apple Music 最怕3個月後被收錢,5251,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3Dz-0R-rSWE6w,https://www.youtube.com/watch?v=z-0R-rSWE6w
20150705,舊式雀籠茶樓 牛池灣的老味道,91153,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DzROqMwT9hGM,https://www.youtube.com/watch?v=zROqMwT9hGM
20150706,Chanel老佛爺都Like 日本塗鴉摺紙藝術,384,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D0bGmjOvYrdc,https://www.youtube.com/watch?v=0bGmjOvYrdc
20150706,瑜伽素食 苦中反思,2863,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D6jfSl-BvaTk,https://www.youtube.com/watch?v=6jfSl-BvaTk
20150706,香港出現侏羅紀 遙控翼龍大風啲都飛唔起,4697,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DECmrfv_03mU,https://www.youtube.com/watch?v=ECmrfv_03mU
20150706,澳元下跌去塔斯曼尼亞 飲世界冠軍威士忌,2756,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3Dtfl6Mx9JftA,https://www.youtube.com/watch?v=tfl6Mx9JftA
20150707,大埔林村百年天后宮 緬懷十年一度太平清醮,2437,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DGHaikcSGODI,https://www.youtube.com/watch?v=GHaikcSGODI
20150707,保濕因子未必天然？ 實測化妝水保濕效果,2007,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DHSZ7ZQl25_8,https://www.youtube.com/watch?v=HSZ7ZQl25_8
20150707,全港唯一 傳奇戰車Ford GT40,72242,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DTc5RuxpaKIU,https://www.youtube.com/watch?v=Tc5RuxpaKIU
20150707,懷舊街機主題展 細說有情有義那些年,3951,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DhB6MdtF44Ng,https://www.youtube.com/watch?v=hB6MdtF44Ng
20150707,中國最有名西餐大廚 炭香T骨靚扒進軍香港,7536,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DiYEZiZcbuV4,https://www.youtube.com/watch?v=iYEZiZcbuV4
20150708,搶先試札幌薄野拉麵館 吃盡全日人氣拉麵,3888,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D7chgfiKMS78,https://www.youtube.com/watch?v=7chgfiKMS78
20150708,由廟街到網店 香港性商店前世今生,68893,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3Dcy3ZPiyXzyw,https://www.youtube.com/watch?v=cy3ZPiyXzyw
20150708,有機雜貨小店 原產地驗貨保證品質,1662,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DfRkblFRLxAc,https://www.youtube.com/watch?v=fRkblFRLxAc
20150708,Leica鑑定達人珍藏 全球僅兩部Leica H原型機,6500,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DmN2RxibZScU,https://www.youtube.com/watch?v=mN2RxibZScU
20150708,歐美時尚雜誌力煲 潮蠟英倫飛機頭,4027,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DsgNFheMaoZI,https://www.youtube.com/watch?v=sgNFheMaoZI
20150709,白衫騷Bra配襯法 最忌肉色lace似大媽,9036,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D7eNGRFWR8Is,https://www.youtube.com/watch?v=7eNGRFWR8Is
20150709,旺角大媽佔路搵食 彭志銘：公共空間不應用來賺錢,4925,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3Dej62c6_E3RE,https://www.youtube.com/watch?v=ej62c6_E3RE
20150709,凡爾賽宮修復重生 師徒制技巧世代傳承,2778,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DmMAXEzC6eZg,https://www.youtube.com/watch?v=mMAXEzC6eZg
20150709,富士山水做刨冰 初雪味道透心涼,8188,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DoY5NCzu7zTQ,https://www.youtube.com/watch?v=oY5NCzu7zTQ
20150709,阿根廷慈善男神 唔做老闆辦義學,168,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DsZ-Ku37QtYs,https://www.youtube.com/watch?v=sZ-Ku37QtYs
20150710,【食養東西】濕毒熱毒點解毒？ 食材唔新鮮都有毒,2134,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D-_yvGoc9heU,https://www.youtube.com/watch?v=-_yvGoc9heU
20150710,抗日名將之子 花50年寫中國近代血淚史,2766,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D3zboIFA6MB4,https://www.youtube.com/watch?v=3zboIFA6MB4
20150710,中環日牌家品小店 販賣西岸休閒風,232,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D5QBKw1cD8-Y,https://www.youtube.com/watch?v=5QBKw1cD8-Y
20150710,維港百年滄海桑「填」 天然灣角變地產項目,874,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D8hpSvz4aAis,https://www.youtube.com/watch?v=8hpSvz4aAis
20150710,法國型男愛甜品 情迷家鄉檸檬撻,5530,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DhxFB_2amc3c,https://www.youtube.com/watch?v=hxFB_2amc3c
20150712,BB醫生齊慶生 與老友記開心Share,360,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D9cXFqT3wY3s,https://www.youtube.com/watch?v=9cXFqT3wY3s
20150712,服務鏞記40年 傳菜升降機好比酒樓命脈,24643,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DGgk6KgmyqT4,https://www.youtube.com/watch?v=Ggk6KgmyqT4
20150712,平治B-Class變9人車？ 實用王挑戰儲物量,29479,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3De1iz14xENPc,https://www.youtube.com/watch?v=e1iz14xENPc
20150712,遊大埔滘蘑菇森林 逛深水埗手作精品,519,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DzTpWqCoiWoc,https://www.youtube.com/watch?v=zTpWqCoiWoc
20150713,夏日清熱一碌蔗 越南蔗汁雞尾酒,1764,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D61k5sK1mFN8,https://www.youtube.com/watch?v=61k5sK1mFN8
20150713,【趣味科普】膚色決定對象？ 女同志較接受跨族戀愛,2223,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D7gkEi60b68U,https://www.youtube.com/watch?v=7gkEi60b68U
20150713,馬爾代夫傳統捕魚法 竿釣吞拿魚,6628,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DFFipopYI2No,https://www.youtube.com/watch?v=FFipopYI2No
20150713,平玩4K拍攝 無反新機G7,2707,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DPRUJbP9Dxxk,https://www.youtube.com/watch?v=PRUJbP9Dxxk
20150713,啞白林寶大牛 過百萬Pirelli特別版,47888,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DTi2okIDtW4Q,https://www.youtube.com/watch?v=Ti2okIDtW4Q
20150713,夏天救命Gadget 高智能消暑冰火棒,669,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D_JdkZ-nGwe8,https://www.youtube.com/watch?v=_JdkZ-nGwe8
20150713,全城處處禁犬令 狗狗慘無活動空間,11354,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DbzsII7ai1Qk,https://www.youtube.com/watch?v=bzsII7ai1Qk
20150713,記者親試植睫毛 膠水程序要注意,17114,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DmPKaudbLFok,https://www.youtube.com/watch?v=mPKaudbLFok
20150713,吳松街3大魚粥店 公開生滾粥獨門秘方,330538,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DwiDlryaeayc,https://www.youtube.com/watch?v=wiDlryaeayc
20150714,商戶香味吸客 迷暈煙提高購物慾,558,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DCx0CcUXXec8,https://www.youtube.com/watch?v=Cx0CcUXXec8
20150714,問Big Mac以外 本土漢堡有幾個？,12914,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DFgFiUe3WUSI,https://www.youtube.com/watch?v=FgFiUe3WUSI
20150714,家用電子鏢靶 平板上網與世界對戰,8484,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DJIZqPZUDIv8,https://www.youtube.com/watch?v=JIZqPZUDIv8
20150714,【紅茶3部曲】紅茶如紅酒 同樣講究,1868,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DdTsuZ8GuUrA,https://www.youtube.com/watch?v=dTsuZ8GuUrA
20150714,札幌必食3大秘店 班戟海膽湯咖喱,8058,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3Di5CylYu2Qtg,https://www.youtube.com/watch?v=i5CylYu2Qtg
20150714,SUV戶外大比拼 鯨吞橡皮艇鬥大食,8837,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DkjPWGl5M1Hw,https://www.youtube.com/watch?v=kjPWGl5M1Hw
20150714,【紅茶3部曲】紅茶的世界地圖,1507,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DlpxiGXoQ5Lc,https://www.youtube.com/watch?v=lpxiGXoQ5Lc
20150714,書展外的書展  扭蛋機中的迷你書展,1528,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3Dq6J7FFFcPRY,https://www.youtube.com/watch?v=q6J7FFFcPRY
20150715,卡通時裝大熱 范冰冰造型師都話潮得起,443,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D2vXktChqnvo,https://www.youtube.com/watch?v=2vXktChqnvo
20150715,暴飲暴食做人積極 卡路量越高越快樂,5933,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DGSWaTRTmbvQ,https://www.youtube.com/watch?v=GSWaTRTmbvQ
20150715,健康玩離地 彈床樂園人人彈起,2593,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DOhxQK7xzxmM,https://www.youtube.com/watch?v=OhxQK7xzxmM
20150715,意國優質股王 全球第二最佳火腿,10710,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3Dk4e9zF-9iSU,https://www.youtube.com/watch?v=k4e9zF-9iSU
20150715,日版旗艦新機成功解鎖 爆樽試拍超慢靚片,2357,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3Dm660UKoLP-s,https://www.youtube.com/watch?v=m660UKoLP-s
20150715,黑超唇色點配襯？ 化妝師教你夏日搶鏡術,223,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3Dsr3qj0FKlrE,https://www.youtube.com/watch?v=sr3qj0FKlrE
20150716,日食十支雪條高糖上癮 轉用代糖同樣上癮,1491,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D-heHOtWd8Ps,https://www.youtube.com/watch?v=-heHOtWd8Ps
20150716,從手錶到懷錶 沉迷擒縱之樂,7368,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DCA39Z_rKVC8,https://www.youtube.com/watch?v=CA39Z_rKVC8
20150716,向《新報》創辦人羅斌致敬 沈西城：他一人撐起新系,3369,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DYQLuctgNr7g,https://www.youtube.com/watch?v=YQLuctgNr7g
20150716,中環新蠔吧女店主推介 炎夏嘆時令澳洲蠔,3266,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DnuogPPg-IGQ,https://www.youtube.com/watch?v=nuogPPg-IGQ
20150716,平靚正修補職人 大隱隱於街市,6951,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DwAVJWcSNje4,https://www.youtube.com/watch?v=wAVJWcSNje4
20150717,搞車隊推廣賽車運動 黃毅力親自落場唔靠政府,2541,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DaDOXlgb_rgg,https://www.youtube.com/watch?v=aDOXlgb_rgg
20150719,錫錫狗醫生 他和牠的成長情歌,818,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DCGGVCxp37VQ,https://www.youtube.com/watch?v=CGGVCxp37VQ
20150719,北河街屠龍奇人 龍躉天九翅好食過燕窩,165596,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DDaGGRQkirKY,https://www.youtube.com/watch?v=DaGGRQkirKY
20150719,物價平絕全港 北河街市下的草根天堂,177954,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DI3zixKNmvBQ,https://www.youtube.com/watch?v=I3zixKNmvBQ
20150719,「金」非昔比 京都職人創造食器新世紀,851,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DPtJ3ueNnDhA,https://www.youtube.com/watch?v=PtJ3ueNnDhA
20150719,英式專業理髮師教路 剃鬚要訣在於護膚,68521,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DbvPlowi3tYs,https://www.youtube.com/watch?v=bvPlowi3tYs
